status,p_value,morans_test_statistic,morans_I,Locus,gene_short_name,q_value,Module
OK,1.1133196920122554e-21,9.49384598122847,0.0373168453172434,AT1G20220,AT1G20220,2.7392373328543224e-21,NA
OK,1.134080495357606e-9,5.977335983077497,0.02343471922972235,AT1G20225,AT1G20225,2.1855067567894803e-9,NA
OK,0.22874238730287072,0.7429948893065185,0.002743890241587992,AT1G20270,AT1G20270,0.2791246631996672,NA
OK,0,133.71029284487918,0.5273081875090071,AT1G20340,AT1G20340,0,6
OK,2.2351237865118485e-11,6.587589422341338,0.025805966109938697,AT1G20370,AT1G20370,4.516088682770219e-11,NA
OK,0.4036316985701468,0.2439579370394514,7.748538075522451e-4,AT1G20410,AT1G20410,0.473656563855227,NA
OK,0.002191793869908079,2.849152397541629,0.010879280987547202,AT1G20480,AT1G20480,0.003274022244411481,NA
OK,0.41736634859747435,0.2086356257694028,6.188193112859917e-4,AT1G20490,AT1G20490,0.4887342807152373,NA
FAIL,NA,NA,NA,AT1G20520,AT1G20520,1,NA
FAIL,NA,NA,NA,AT1G20530,AT1G20530,1,NA
OK,0.8621434877392617,-1.0900002713784247,-0.004413639541836625,AT1G20550,AT1G20550,0.8656155869337406,NA
OK,3.5372260094977793e-10,6.164414250821995,0.02413966025940671,AT1G20560,AT1G20560,6.914826841418606e-10,NA
OK,0.2282116736291393,0.7447492048509553,0.0026373620768024826,AT1G20570,AT1G20570,0.2785605320796928,NA
OK,7.539474585821321e-54,15.405299235343408,0.06068848222167497,AT1G20575,AT1G20575,2.6657661806191966e-53,NA
OK,0.29886714339347864,0.5276615182016752,0.0018141191204872442,AT1G20610,AT1G20610,0.3580426619294631,NA
OK,6.146759522950255e-98,20.97012710426636,0.0825826218385946,AT1G20650,AT1G20650,2.930867069959419e-97,NA
OK,0.2920028412143292,0.5475430796905835,0.001905074890005322,AT1G20720,AT1G20720,0.35057559786479064,NA
OK,2.6400259343382514e-154,26.436044440827043,0.10428681756030118,AT1G20770,AT1G20770,1.6420853774885987e-153,NA
OK,0.004649767829889952,2.6008416934126464,0.010068700948919467,AT1G20840,AT1G20840,0.006769343798109361,NA
OK,0.859077358778284,-1.076183310160352,-0.00435237447010277,AT1G20870,AT1G20870,0.8627498368000261,NA
OK,8.95372120094446e-161,26.992897238481834,0.10648262216573269,AT1G20890,AT1G20890,5.6879177426280567e-160,NA
OK,1.9775666147498142e-12,6.938775409511616,0.02721795995677146,AT1G20910,AT1G20910,4.095262547174729e-12,NA
OK,0.6038119717493794,-0.263226435460532,-0.0011269254238630347,AT1G20930,AT1G20930,0.6516624301519939,NA
OK,4.137388535078769e-27,10.719164101623615,0.042162938635562676,AT1G20960,AT1G20960,1.1047505649075899e-26,NA
OK,9.355544218386013e-5,3.735811382051807,0.01446986368173911,AT1G21070,AT1G21070,1.5087436062284295e-4,NA
OK,0.6417838063127884,-0.363230926009415,-0.0015158978414381102,AT1G21100,AT1G21100,0.6765646339244928,NA
OK,0.705447906711242,-0.5401346351247595,-0.002215288602582359,AT1G21110,AT1G21110,0.7249727961962255,NA
OK,6.827812679697078e-70,17.633379104517363,0.06948369616734039,AT1G21130,AT1G21130,2.730231086585254e-69,NA
OK,3.7479772549667696e-4,3.370765833583634,0.012961307205302839,AT1G21150,AT1G21150,5.842196012080395e-4,NA
OK,2.502840237482663e-46,14.24229356627429,0.05607855738543922,AT1G21160,AT1G21160,8.297068206536827e-46,NA
OK,3.9255385661386935e-67,17.270462439661884,0.06806548921790043,AT1G21190,AT1G21190,1.5355228666010337e-66,NA
OK,0.01609055303060008,2.142153821806299,0.008261050962465639,AT1G21280,AT1G21280,0.02241302118834784,NA
OK,0,92.97783977507288,0.3671184631952652,AT1G21310,AT1G21310,0,5
OK,7.095948002714222e-13,7.082165557977968,0.027563022804811266,AT1G21326,AT1G21326,1.4838086408962161e-12,NA
OK,0,45.9792089489211,0.18151323555994428,AT1G21350,AT1G21350,0,NA
OK,7.151501036346292e-11,6.412630367361305,0.025065460469419272,AT1G21480,AT1G21480,1.4284293109876768e-10,NA
OK,0,107.38886492338004,0.423951174883741,AT1G21500,AT1G21500,0,6
OK,0,44.663313722412276,0.17628057864545882,AT1G21520,AT1G21520,0,NA
OK,2.0771357826579184e-17,8.408460531038587,0.033005061234457365,AT1G21600,AT1G21600,4.7437447599456216e-17,NA
OK,9.623267607274069e-4,3.101619223043987,0.012020593935523877,AT1G21650,AT1G21650,0.0014681882988692397,NA
OK,0.5791816720647983,-0.19980044169413044,-9.698465903625795e-4,AT1G21651,AT1G21651,0.638967154876147,NA
OK,3.812664041364428e-5,3.9558804764800732,0.015436196263143947,AT1G21700,AT1G21700,6.261831665677314e-5,NA
OK,0,85.82081559141137,0.3387318413495735,AT1G21770,AT1G21770,0,7
OK,0.6624758052027379,-0.4192295340873815,-0.0017464701196124605,AT1G21810,AT1G21810,0.6916335728875007,NA
OK,0,41.249956446991135,0.16283249090407065,AT1G21900,AT1G21900,0,NA
OK,0.7106791354659792,-0.5553698230741742,-0.002328468820555287,AT1G22030,AT1G22030,0.7294896495128478,NA
OK,0.5290178564584525,-0.07280123637681585,-3.776814698460837e-4,AT1G22110,AT1G22110,0.606278185314771,NA
OK,2.3968036714109056e-32,11.782693997177482,0.046376497126869615,AT1G22140,AT1G22140,6.844168688629178e-32,NA
OK,0.007436087688677878,2.4354768702927077,0.009157829081395157,AT1G22260,AT1G22260,0.010626959195705306,NA
OK,1.0895178594810956e-177,28.397371527247515,0.11203339286060511,AT1G22300,AT1G22300,7.373712006327459e-177,NA
OK,0.6082499102911688,-0.27476058783716295,-0.0011758289589256018,AT1G22340,AT1G22340,0.6540133448818721,NA
OK,1.965866646454365e-30,11.405354279733004,0.04480629868818845,AT1G22370,AT1G22370,5.4703933833910076e-30,NA
OK,3.280181245339184e-70,17.6747732707493,0.0695515886691679,AT1G22380,AT1G22380,1.3137932489529007e-69,NA
OK,0.00866414216501403,2.379667104600755,0.009133591150385416,AT1G22470,AT1G22470,0.012328615106326312,NA
OK,4.6286006835275607e-4,3.312179847490805,0.012840535141826578,AT1G22490,AT1G22490,7.190105029243729e-4,NA
OK,1.4568417289872185e-40,13.28278103501654,0.05230252967150095,AT1G22510,AT1G22510,4.580895382576026e-40,NA
OK,0.6789073136284764,-0.46464545845538563,-0.0020168047431757554,AT1G22520,AT1G22520,0.7035571550123403,NA
OK,5.760476021771448e-195,29.76372686342031,0.11743266158020628,AT1G22530,AT1G22530,4.110395740768692e-194,NA
OK,2.311276832603853e-17,8.395921256753146,0.032949292405600246,AT1G22570,AT1G22570,5.2735445997550744e-17,NA
OK,2.287624861320342e-6,4.583377496844431,0.01791927555461673,AT1G22620,AT1G22620,3.953823614302391e-6,NA
OK,3.2327198182651483e-34,12.140216933621913,0.04775722757031228,AT1G22650,AT1G22650,9.431790136118235e-34,NA
OK,0,53.504392715253616,0.21126043312533566,AT1G22700,AT1G22700,0,6
OK,0,43.01987790501152,0.16982739179822717,AT1G22850,AT1G22850,0,NA
OK,0.14116769830214398,1.075087854544645,0.0040410015070301885,AT1G22950,AT1G22950,0.17765577443690028,NA
OK,1.0355565047250685e-10,6.355973077746636,0.024776695188902926,AT1G22960,AT1G22960,2.0586425161466944e-10,NA
OK,2.5069692122109377e-5,4.054976308921662,0.015374387365616079,AT1G22980,AT1G22980,4.15537800493471e-5,NA
OK,0.10164389695716394,1.2722401845944515,0.004834066135429904,AT1G23020,AT1G23020,0.13048359029305534,NA
OK,5.080532988403858e-37,12.657558378987689,0.049557496134838994,AT1G23060,AT1G23060,1.54195754003333e-36,NA
OK,0.002541346626296671,2.8017456267808334,0.010875419304965876,AT1G23140,AT1G23140,0.0037731028666553395,NA
OK,0.00919354621036685,2.357729365584701,0.008778934618311772,AT1G23205,AT1G23205,0.013046974965827303,NA
OK,2.4321502202045518e-52,15.179097285434894,0.05980172728983961,AT1G23260,AT1G23260,8.496181609956765e-52,NA
OK,0,39.184280638342074,0.1543696328342737,AT1G23310,AT1G23310,0,NA
OK,8.182955366026908e-15,7.676370681385405,0.030127172326033267,AT1G23330,AT1G23330,1.782506825096018e-14,NA
OK,0,40.408162535530735,0.15945368048768555,AT1G23360,AT1G23360,0,NA
OK,0.8889486523578534,-1.220955958819144,-2.5213199851688284e-4,AT1G23380,AT1G23380,0.8908446872195628,NA
OK,1.9709225839384182e-260,34.45385964513935,0.13592774252936998,AT1G23400,AT1G23400,1.722231064763356e-259,NA
OK,0.5337604863061808,-0.08472624890438088,-4.218377412492949e-4,AT1G23540,AT1G23540,0.6098978674320741,NA
OK,0.2195031354924405,0.7738723688990895,0.0027709995247328836,AT1G23560,AT1G23560,0.26865547572143605,NA
OK,0,55.25643370285917,0.21817133639159805,AT1G23740,AT1G23740,0,2
OK,3.1329641149365366e-26,10.530262828659348,0.0414125429557583,AT1G23780,AT1G23780,8.262584116594286e-26,NA
OK,0,65.82721522985413,0.25990193728678856,AT1G23840,AT1G23840,0,3
OK,0,50.590492785387966,0.19965930330072415,AT1G23850,AT1G23850,0,NA
OK,1.5093724874386703e-93,20.483544124972823,0.08076459867727565,AT1G23860,AT1G23860,6.984278146420756e-93,NA
OK,0.4197877963839747,0.20243637642723114,5.957359252207458e-4,AT1G23890,AT1G23890,0.4912470275530831,NA
OK,9.46787400370562e-8,5.209492873986223,0.02038829389985832,AT1G23950,AT1G23950,1.7231756380999384e-7,NA
OK,1.6321951940160453e-26,10.591465959087028,0.04167040542183808,AT1G23960,AT1G23960,4.3223274420333856e-26,NA
OK,1.317543676301389e-5,4.202907116353535,0.01640498306582336,AT1G23970,AT1G23970,2.2114747938578963e-5,NA
OK,0.7881682040919614,-0.8000814778491318,-0.0033093397133919407,AT1G23980,AT1G23980,0.7971736033438814,NA
OK,0.10664048043069704,1.2445941798210096,0.004666938001711144,AT1G23995,AT1G23995,0.13643905623600702,NA
OK,1.6894476246810486e-48,14.587387808860742,0.05743022440879738,AT1G24040,AT1G24040,5.693321981545845e-48,NA
OK,2.417979851057114e-153,26.352254536727674,0.10381572552788473,AT1G24070,AT1G24070,1.4993929878433353e-152,NA
OK,0.5936127989840061,-0.2368483997617712,-0.00103580762041418,AT1G24130,AT1G24130,0.6465959832713882,NA
OK,4.155417186615614e-136,24.80304963961013,0.09780816744894744,AT1G24170,AT1G24170,2.385459415023324e-135,NA
OK,1.4079820524741271e-52,15.21491233506996,0.059932670330997195,AT1G24190,AT1G24190,4.935411406893526e-52,NA
OK,0.04260369554406822,1.7212393992925015,0.006583379375586706,AT1G24210,AT1G24210,0.057024860958507784,NA
OK,0.6055895370091308,-0.26784201836959304,-0.0011190010250387167,AT1G24250,AT1G24250,0.6525431581638478,NA
OK,0.5047060836456793,-0.01179667593063701,-1.86036014250939e-4,AT1G24260,AT1G24260,0.5831352991407943,NA
OK,8.107822956604564e-31,11.482171243621437,0.04518309737123531,AT1G24267,AT1G24267,2.2716781017862696e-30,NA
OK,1.4804650793238092e-9,5.933749758448214,0.023154934801138054,AT1G24290,AT1G24290,2.8436102844370525e-9,NA
OK,4.856489511037726e-11,6.471352118540111,0.025369370032939317,AT1G24300,AT1G24300,9.728907160845664e-11,NA
OK,3.941434736584787e-14,7.472260603238937,0.023129476212530357,AT1G24400,AT1G24400,8.461962520583437e-14,NA
OK,2.73529146003381e-80,18.938725050695425,0.07465500698418392,AT1G24510,AT1G24510,1.1720210619352166e-79,NA
OK,1.4561260649907295e-74,18.231316557928952,0.07182807821625412,AT1G24610,AT1G24610,5.999337608744268e-74,NA
OK,0,38.63075579007577,0.15204213975302391,AT1G25230,AT1G25230,0,NA
OK,1.7345792588724424e-10,6.276214344717136,0.02460927818628382,AT1G25350,AT1G25350,3.428186414234874e-10,NA
OK,3.57530305244885e-6,4.489155576698827,0.017509358284618057,AT1G25375,AT1G25375,6.141156086714729e-6,NA
OK,0,66.11304205174241,0.2610750172133691,AT1G25500,AT1G25500,0,2
OK,0.001548573669014879,2.957927723676072,0.011209841243668214,AT1G25510,AT1G25510,0.0023331741416731332,NA
FAIL,NA,NA,NA,AT1G25530,AT1G25530,1,NA
OK,0.0203343449525086,2.046891998505941,0.007866639996196684,AT1G25570,AT1G25570,0.02810321958817118,NA
OK,1.865905827118254e-14,7.570014989819475,0.02970608435998454,AT1G25580,AT1G25580,4.034319572402936e-14,NA
OK,3.2863499923970135e-11,6.530097250791623,0.025619234969771115,AT1G26110,AT1G26110,6.612757619357916e-11,NA
OK,2.3667941506355265e-19,8.918333101626583,0.03504625801722911,AT1G26120,AT1G26120,5.607594519814506e-19,NA
FAIL,NA,NA,NA,AT1G26140,AT1G26140,1,NA
OK,7.20417837458922e-7,4.819271224010558,0.01882465195659458,AT1G26150,AT1G26150,1.2702979651267596e-6,NA
OK,4.0424801629523365e-34,12.121913052504924,0.047703172496348145,AT1G26160,AT1G26160,1.1783091784926208e-33,NA
OK,0.035878695194037656,1.8006542650173507,0.0069084377114181006,AT1G26170,AT1G26170,0.04838217689484093,NA
OK,0.08575481644773093,1.3673691311789504,0.005144142480117192,AT1G26190,AT1G26190,0.11112557947655469,NA
OK,5.083854268329392e-17,8.302810380349856,0.03255064360070153,AT1G26200,AT1G26200,1.1515735906158326e-16,NA
OK,1.8078469746441927e-15,7.867579190807658,0.0307996825641889,AT1G26230,AT1G26230,3.984961862550245e-15,NA
OK,3.110885770401398e-90,20.10846654493361,0.07927732396547464,AT1G26300,AT1G26300,1.4106377346408123e-89,NA
OK,0.3090224535363374,0.4986231303405445,0.0017772835326726672,AT1G26370,AT1G26370,0.3692310536384876,NA
OK,4.030889926538177e-84,19.39775371605258,0.07620095205821817,AT1G26390,AT1G26390,1.774463111444698e-83,NA
OK,1.4850668953223603e-135,24.751729966511295,0.09710854111565027,AT1G26410,AT1G26410,8.505193245784319e-135,NA
OK,0,74.06577042090686,0.2923070128890704,AT1G26420,AT1G26420,0,5
OK,4.008941478248165e-82,19.15980123572398,0.07552490002817168,AT1G26440,AT1G26440,1.744060865323347e-81,NA
OK,5.066295906024942e-4,3.2868190550492273,0.012711901847777752,AT1G26520,AT1G26520,7.848068829317865e-4,NA
OK,0.5149387999449094,-0.037454773789640336,-2.893867310298744e-4,AT1G26540,AT1G26540,0.5939469719693149,NA
OK,4.821690226554936e-5,3.899393845985027,0.01519748695098652,AT1G26620,AT1G26620,7.881944039555078e-5,NA
OK,0,43.80138981137782,0.1729142124883385,AT1G26690,AT1G26690,0,NA
OK,2.3002157682304623e-51,15.030995022330355,0.05921207597555597,AT1G26740,AT1G26740,7.951170295614977e-51,NA
OK,3.0225611101727185e-140,25.18368927910341,0.09914364972803855,AT1G26761,AT1G26761,1.767525443842505e-139,NA
OK,0.0065672597342275145,2.4801009391905167,0.009528689544210827,AT1G26810,AT1G26810,0.00944275481559832,NA
OK,1.4501167639229637e-60,16.374681143509825,0.06452091929899391,AT1G26850,AT1G26850,5.405745007043919e-60,NA
OK,1.622642649746491e-7,5.108615191753903,0.019918029902423327,AT1G26900,AT1G26900,2.926218277133619e-7,NA
OK,5.290202497126382e-167,27.518384579935674,0.10845734230208201,AT1G26930,AT1G26930,3.441166863945467e-166,NA
OK,1.5921912049919524e-7,5.1121941828760455,0.019973668091283977,AT1G27070,AT1G27070,2.872575359648751e-7,NA
OK,2.9136534258862883e-81,19.056280563495374,0.07512159864000127,AT1G27090,AT1G27090,1.2568216896407802e-80,NA
OK,0.4302147570143512,0.17582743672973786,4.738335437727673e-4,AT1G27110,AT1G27110,0.502726561286332,NA
OK,1.7138914998969152e-8,5.518051854171009,0.021604756568874266,AT1G27200,AT1G27200,3.1920869892881107e-8,NA
OK,7.537810538431769e-107,21.924782663677448,0.08644628832142896,AT1G27310,AT1G27310,3.7738480957984627e-106,NA
OK,1.486286604911681e-4,3.617678496530334,0.013863738481580862,AT1G27380,AT1G27380,2.3718454821164067e-4,NA
OK,2.5819481050898996e-31,11.580673144519817,0.04555449405333463,AT1G27390,AT1G27390,7.275911891990361e-31,NA
OK,1.6371708484499541e-4,3.592568796640989,0.013997138382567819,AT1G27430,AT1G27430,2.605821379109399e-4,NA
OK,1.0089607895084734e-7,5.19767903414048,0.020273696936189245,AT1G27470,AT1G27470,1.8349657592132664e-7,NA
OK,1.5160034352916183e-5,4.17104897215826,0.016254681112887175,AT1G27500,AT1G27500,2.5376127658978365e-5,NA
OK,5.587634010425027e-56,15.719184578457838,0.06192708803157701,AT1G27510,AT1G27510,2.011153125260817e-55,NA
OK,3.6529880595439006e-6,4.484573963085458,0.01748694830176096,AT1G27540,AT1G27540,6.271946891832508e-6,NA
OK,0.001514686732708717,2.9647415182651726,0.010657419284066758,AT1G27580,AT1G27580,0.0022838080877276828,NA
OK,9.977219066626143e-14,7.349100992055554,0.028836129729725435,AT1G27600,AT1G27600,2.1218960326933315e-13,NA
OK,0.5291037764931871,-0.07301717915277152,-3.885261816483983e-4,AT1G27670,AT1G27670,0.606278185314771,NA
OK,8.047042485511237e-7,4.797147800050404,0.018758211075590777,AT1G27840,AT1G27840,1.4168733208850572e-6,NA
OK,4.0343923354848214e-7,4.933696354177202,0.01923078069300868,AT1G27900,AT1G27900,7.183229379140443e-7,NA
OK,0.19326766608382642,0.8659176337937006,0.0031983991825917236,AT1G27960,AT1G27960,0.23848058675555792,NA
OK,8.999926532331601e-22,9.515985534864138,0.037357894643785736,AT1G28040,AT1G28040,2.219279421052944e-21,NA
OK,2.590993453729961e-188,29.245106923548306,0.11538295568869908,AT1G28140,AT1G28140,1.8086614874722973e-187,NA
OK,5.3668330757871776e-43,13.69595706478967,0.05385283737998421,AT1G28260,AT1G28260,1.730304377245082e-42,NA
OK,0.009900647709600667,2.3300918816638987,0.008972699914996402,AT1G28310,AT1G28310,0.014011389298016885,NA
OK,0.025165094370554957,1.957146993322273,0.007536138578698682,AT1G28320,AT1G28320,0.03449083280945802,NA
OK,0.0307848488644728,1.869381923078488,0.006955645943613372,AT1G28390,AT1G28390,0.04181782650154561,NA
OK,6.0468727870872176e-61,16.42781563033221,0.06467509947077363,AT1G28395,AT1G28395,2.2624379162957872e-60,NA
OK,2.982591922132471e-45,14.068098504336914,0.05539529435127769,AT1G28410,AT1G28410,9.804990021735809e-45,NA
OK,2.2450597110209324e-5,4.080695246923916,0.015832380827782964,AT1G28530,AT1G28530,3.729351295870507e-5,NA
OK,0.00219575475268894,2.8485779425568163,0.011020169646948168,AT1G28560,AT1G28560,0.003279136926509547,NA
OK,4.3661049697764954e-5,3.9233611533009705,0.015259393355334046,AT1G28570,AT1G28570,7.151560513648387e-5,NA
OK,3.401274589465185e-226,32.08649989974228,0.126613728284221,AT1G28580,AT1G28580,2.6875789382216493e-225,NA
OK,0.8221651392672611,-0.923647793690699,-0.003748722028148084,AT1G28690,AT1G28690,0.8284722709963591,NA
OK,0.9337250761890477,-1.50412242341261,-0.006031100284369729,AT1G28710,AT1G28710,0.9342604251556562,NA
OK,0.5479066650474198,-0.12037427358101925,-6.563301348341156e-4,AT1G28765,AT1G28765,0.6213542350741998,NA
OK,0.001354084767127148,2.9990566431554044,0.011608922644054758,AT1G29030,AT1G29030,0.002048482912102197,NA
OK,6.106188002131153e-40,13.175064045201447,0.05177986481438946,AT1G29195,AT1G29195,1.908242328831777e-39,NA
OK,1.9580285613809807e-34,12.181173623331794,0.04794749817336915,AT1G29220,AT1G29220,5.727796193924823e-34,NA
OK,3.213459806134876e-43,13.733158799369933,0.05402052791279299,AT1G29240,AT1G29240,1.0376850381111195e-42,NA
OK,4.789742816129862e-124,23.658809020052544,0.09330228417829822,AT1G29250,AT1G29250,2.607464271026845e-123,NA
OK,2.2899396068844514e-30,11.392068219249378,0.044811360124421384,AT1G29400,AT1G29400,6.360596234129253e-30,NA
OK,1.8964764114005412e-50,14.890609621770977,0.05852920533598759,AT1G29410,AT1G29410,6.50220483908757e-50,NA
OK,0.5641027087609427,-0.16137941009160153,-7.378179297457574e-4,AT1G29430,AT1G29430,0.6308825932051212,NA
OK,0.6602174791955069,-0.41305674216176325,-0.0017316394106987997,AT1G29440,AT1G29440,0.6900424987895544,NA
OK,0.3144373917334966,0.4833112075091599,0.0016201771814108904,AT1G29450,AT1G29450,0.37515061797210614,NA
OK,2.2752694552839378e-4,3.505907174156347,0.01198958063813689,AT1G29460,AT1G29460,3.592437852623573e-4,NA
OK,7.060928414446144e-102,21.397416754314534,0.08424808462209912,AT1G29530,AT1G29530,3.441991281359701e-101,NA
OK,0.7557602993806883,-0.6927293744279707,-0.002822621323705985,AT1G29535,AT1G29535,0.7684674394235467,NA
OK,7.423285644575323e-4,3.177665922215208,0.012258974912452444,AT1G29680,AT1G29680,0.0011399479250048038,NA
OK,1.667341399884644e-131,24.372662544382333,0.09612483324727611,AT1G29700,AT1G29700,9.412311710254533e-131,NA
OK,0.37460024835523187,0.3196937518632042,0.0010689082541191744,AT1G29720,AT1G29720,0.44196138526884654,NA
OK,0.7418736220498579,-0.6491324701389174,-0.00265340365089906,AT1G29730,AT1G29730,0.756361890081878,NA
OK,0.001411477728984636,2.9863865668191547,0.011312355676683088,AT1G29740,AT1G29740,0.0021331945982031816,NA
OK,3.9035631747011807e-10,6.148800171057604,0.024106646020271308,AT1G29810,AT1G29810,7.618777399288964e-10,NA
OK,5.206894748969479e-25,10.262352873502168,0.04024379594464717,AT1G29840,AT1G29840,1.347614962995999e-24,NA
OK,9.140610245917609e-10,6.012386161409201,0.023570986214819678,AT1G29880,AT1G29880,1.7662400310681669e-9,NA
OK,0,128.6516861052571,0.5078196581769154,AT1G29910,AT1G29910,0,6
OK,0,142.22345519823742,0.5614011969405206,AT1G29920,AT1G29920,0,6
OK,0.001311756522820592,3.0087193926082008,0.011650605448668546,AT1G29940,AT1G29940,0.001987154970582385,NA
OK,0.0032009758828340624,2.7264506885956514,0.010532363404583618,AT1G29965,AT1G29965,0.004714627608476116,NA
OK,6.672135059184503e-230,32.35120055309198,0.12754239090066993,AT1G29980,AT1G29980,5.330726087835049e-229,NA
OK,0,52.416658551413484,0.20696034999873614,PDH-E1 BETA,PDH-E1 BETA,0,1
OK,0.47504875097279226,0.06258433735493053,5.973087978504384e-5,AT1G30240,AT1G30240,0.55147729182587,NA
OK,0.17640516965511305,0.9291519608450609,0.0033414471444276526,AT1G30290,AT1G30290,0.21908097124423748,NA
OK,9.410440758864424e-5,3.7343390381197352,0.014471144444407722,AT1G30370,AT1G30370,1.5173963082139362e-4,NA
OK,2.1627551729186046e-11,6.592476031595402,0.025846868470923427,AT1G30460,AT1G30460,4.370590106265289e-11,NA
OK,7.617442548226079e-68,17.364830600189926,0.06836074502164825,AT1G30475,AT1G30475,2.991150053652516e-67,NA
OK,1.730259215687796e-65,17.05058510085481,0.06718820156899977,AT1G30500,AT1G30500,6.667774946006977e-65,NA
FAIL,NA,NA,NA,AT1G30515,AT1G30515,1,NA
OK,8.718762769524971e-43,13.660668623640817,0.053793296923583415,AT1G30540,AT1G30540,2.807285345084793e-42,NA
OK,3.542631915537356e-80,18.925101689406468,0.07460483637524143,AT1G30580,AT1G30580,1.515293819334886e-79,NA
OK,0.03231876394744885,1.8477568349943398,0.0071074918357179,AT1G30590,AT1G30590,0.04379434502296563,NA
FAIL,NA,NA,NA,AT1G30600,AT1G30600,1,NA
OK,5.597118356799037e-88,19.849212136915753,0.07825256084538995,AT1G30630,AT1G30630,2.5073119855759824e-87,NA
OK,0.0014968858483910275,2.9683767163171524,0.0114686386635688,AT1G30750,AT1G30750,0.0022580831716405027,NA
OK,1.8057405036684845e-218,31.527821589338263,0.12429592932779154,AT1G30820,AT1G30820,1.3908528368735312e-217,NA
OK,9.918779535643021e-13,7.03562092159219,0.027617173911553813,AT1G30880,AT1G30880,2.069122452312417e-12,NA
OK,2.9775842683413603e-4,3.433648065234044,0.013117436831752984,AT1G30960,AT1G30960,4.668742064184066e-4,NA
OK,0.1291653194769267,1.130345571765648,0.004273032064158837,AT1G30970,AT1G30970,0.16330817043367174,NA
OK,1.4049314320389293e-194,29.733791179212496,0.1170963710095078,AT1G31010,AT1G31010,1.0001539844864546e-193,NA
OK,3.8597646264864903e-132,24.432523575388938,0.096348825719118,HINT 2,HINT 2,2.1819011882072637e-131,NA
OK,6.76008569951427e-262,34.551527682271555,0.1363159238071424,AT1G31180,AT1G31180,5.945371267477777e-261,NA
OK,0.5330907575411739,-0.0830415709359348,-4.175386772930933e-4,AT1G31200,AT1G31200,0.6094733735053186,NA
OK,1.7493434697638742e-4,3.575268463186998,0.013916362761126394,AK-HSDH I,AK-HSDH I,2.778569734317447e-4,NA
OK,0.026257760263337586,1.9388835411012972,0.007291562969343075,AT1G31240,AT1G31240,0.035919910344561254,NA
OK,0,166.85363616559982,0.6585593872283138,AT1G31330,AT1G31330,0,6
OK,7.559130702044127e-5,3.789118788308054,0.014769540283481597,AT1G31335,AT1G31335,1.2248619267299517e-4,NA
OK,2.65995258541614e-186,29.08649610813513,0.1147501378067198,AT1G31340,AT1G31340,1.84101874127159e-185,NA
FAIL,NA,NA,NA,AT1G31400,AT1G31400,1,NA
OK,0.5933295233470577,-0.23611819781502585,-0.0010364706087362772,AT1G31430,AT1G31430,0.6464706134809881,NA
OK,2.230145115125673e-8,5.4715847223342235,0.021427225819948617,AT1G31440,AT1G31440,4.140342359631492e-8,NA
OK,0.009545865185368317,2.343735008614397,0.00904443007004944,AT1G31460,AT1G31460,0.01352653858072838,NA
OK,0.00127239176415253,3.017964929446872,0.01173158046579383,AT1G31500,AT1G31500,0.0019291966973919953,NA
OK,1.2706645617959258e-64,16.93364740868045,0.06672166871827312,AT1G31540,AT1G31540,4.8751376529205494e-64,NA
OK,0,64.50981781715917,0.2547545650295727,AT1G31550,AT1G31550,0,2
OK,7.466289473655676e-5,3.792188013768551,0.014793614825311963,AT1G31600,AT1G31600,1.2104604142027569e-4,NA
OK,8.42680289875642e-29,11.073577093183946,0.04350695639210216,AT1G31650,AT1G31650,2.297295786904897e-28,NA
OK,3.472748573629742e-24,10.077522956732805,0.0395772079895782,AT1G31660,AT1G31660,8.890003473483011e-24,NA
OK,0.6238432939876263,-0.31559041743815397,-0.001301835439843806,AT1G31750,AT1G31750,0.6648233167018096,NA
OK,4.724331020112219e-21,9.342050053555381,0.036369011736182566,AT1G31760,AT1G31760,1.1501081654382397e-20,NA
OK,0.39248990294002445,0.27283532245082187,8.84067704050595e-4,AT1G31790,AT1G31790,0.461250412568469,NA
OK,0.08741912642948234,1.356820497719195,0.005151168874173823,AT1G31810,AT1G31810,0.11317423150302632,NA
OK,0.16936792540703516,0.9566660269702433,0.003590968001142948,AT1G31817,AT1G31817,0.2107781761178017,NA
OK,2.269959058259165e-5,4.078131022325272,0.015886611491741344,AT1G31820,AT1G31820,3.76968731045323e-5,NA
OK,0.5990387329601793,-0.2508597632672287,-0.0011561897547650352,AT1G31835,AT1G31835,0.6494947334553608,NA
OK,5.188583398461507e-255,34.08999668033585,0.1345355537109711,AT1G32070,AT1G32070,4.4542329441746846e-254,NA
OK,0,38.4206315726162,0.15162760633768188,AT1G32080,AT1G32080,0,NA
OK,2.2465452175933818e-6,4.58716338777327,0.017849409524940355,AT1G32090,AT1G32090,3.884472240356795e-6,NA
OK,0,38.23099783456538,0.1508991976822714,AT1G32130,AT1G32130,0,NA
OK,0,52.43081628142762,0.20698262813798052,AT1G32200,AT1G32200,0,1
OK,0,72.11242360159403,0.28472638506206394,AT1G32210,AT1G32210,0,7
OK,0.7149212571610448,-0.5678195763033994,-0.002352645876422794,AT1G32240,AT1G32240,0.7331659134381896,NA
OK,1.9471423514687502e-42,13.602038016689527,0.05354883099460651,AT1G32260,AT1G32260,6.24968233461436e-42,NA
OK,2.206800321821881e-76,18.45900965396803,0.07273699226475334,AT1G32340,AT1G32340,9.216503497906358e-76,NA
